epoch,loss,val_loss
0,3.0372353816622906,1.779556319117546
1,1.8594383092623277,1.6633093804121017
2,1.4286948795105263,1.465553179383278
3,1.3220108118869096,1.7528658360242844
4,1.3121480635639133,1.806442752480507
5,1.3250023525800032,2.6063402593135834
6,1.1828351203326763,1.5719388574361801
7,1.1691660011448897,2.3627791106700897
8,1.127698890593095,1.1924188137054443
9,1.1128923455194477,1.3908375352621078
10,1.0834989470856011,1.231869027018547
11,1.1266188528106598,1.2319227904081345
12,1.0524208880157342,1.2014960497617722
13,0.9844952538728313,1.2418281137943268
14,1.0017044194450495,1.6022390276193619
15,0.9758941464871885,1.2297847718000412
16,1.0228179606630048,1.4648109078407288
17,1.0034884710220613,1.0542296171188354
18,0.9939162297919107,1.3145129084587097
19,0.9212059950121433,1.0273590385913849
20,0.9432882799498287,1.1258765384554863
21,0.9060983412249956,1.1426955983042717
22,0.9715342046995609,1.078774280846119
23,0.8820570690216575,1.066799409687519
24,0.8966238955292891,1.1869737654924393
25,0.8714203413964811,1.101622387766838
26,0.8698446299254566,1.0364942625164986
27,0.83453232446166,1.0357044115662575
28,0.8572978911326213,0.9658621549606323
29,0.8517365694392,1.0738997533917427
30,0.8037070420544811,1.023658663034439
31,0.822457253118541,1.0123138278722763
32,0.797255941158703,0.9560949727892876
33,0.8031276190691619,1.2195750921964645
34,0.786645601699607,1.205271914601326
35,0.8142990968434235,0.9310653060674667
36,0.8155575488783438,0.9826536476612091
37,0.8117377091452388,0.9890155494213104
38,0.7948612464024147,1.3454260528087616
39,0.7756289853622612,0.9102617129683495
40,0.750656311065447,1.1408039033412933
41,0.7807773762451644,1.0755321085453033
42,0.7398516917968861,0.9304340854287148
43,0.7739961146666927,1.4136405438184738
44,0.764806592945125,0.9090397581458092
45,0.7004054360580892,0.9197255969047546
46,0.7367032878270339,0.9598391428589821
47,0.6981411894727466,0.8714107647538185
48,0.7628504158007098,0.9179643169045448
49,0.6930171622155656,0.9501300007104874
50,0.726678538486886,1.018971674144268
51,0.6958271342156068,0.9102709516882896
52,0.6822813840735457,0.9768345877528191
53,0.6948866393772514,0.9612488746643066
54,0.7278895086479494,0.9728702008724213
55,0.7009370991139955,1.2788413912057877
56,0.6838030526717762,0.9592789337038994
57,0.6931863557069605,0.9982515797019005
58,0.6767915885573746,0.8805529028177261
59,0.6596601335872239,0.9422540068626404
60,0.6538836946354244,0.9024168774485588
61,0.6768559674165053,1.0792445689439774
62,0.6648926107088595,0.9009686037898064
63,0.6488166038057548,0.8903458565473557
64,0.6722036403487852,0.901102215051651
65,0.6319549644934713,0.8578460365533829
66,0.6441171278837863,1.0175359472632408
67,0.63746362399873,0.8526424914598465
68,0.643186150825822,1.1378185749053955
69,0.6253939053594246,0.8629564046859741
70,0.6401626531273601,1.0856456756591797
71,0.6255264298096903,0.8201566189527512
72,0.6232211766097436,0.8931858986616135
73,0.6033348521515546,0.848051019012928
74,0.6178051110021939,0.8853987827897072
75,0.6159908492253269,0.8710998296737671
76,0.6208332030407863,0.844213992357254
77,0.5940539528369181,0.8620171248912811
78,0.5984553794475909,0.8767568692564964
79,0.6193208314308445,0.8876116648316383
80,0.5934507179238095,0.9150219485163689
81,0.6200737240570819,0.8238520473241806
82,0.5762825473166074,0.8677432090044022
83,0.576542195093237,1.0025802478194237
84,0.6128047997175464,0.8483363464474678
85,0.5976776033642337,0.863801583647728
86,0.5692160008687626,0.8228773549199104
87,0.592619984061611,0.8137682899832726
88,0.58427761672695,0.925334021449089
89,0.5690370448817694,0.8276267796754837
90,0.5573312359937211,0.8889347091317177
91,0.5550443250043597,0.8193726912140846
92,0.58328813861882,0.8324915692210197
93,0.5512702262552607,0.9417425468564034
94,0.5646429177024935,0.8245923519134521
95,0.5457558490876412,0.8436337187886238
96,0.5704643233639435,0.8662360906600952
97,0.5495138565200376,0.8597599044442177
98,0.5497607356514854,0.8016407489776611
99,0.5462782787031925,0.9013429656624794
100,0.5377697938513587,0.8845822885632515
101,0.5528461967199393,0.932413175702095
102,0.5351951155492113,0.8145047351717949
103,0.5312467192337581,0.8432084545493126
104,0.5551255592097724,0.9487107843160629
105,0.5483551510305815,0.8026909232139587
106,0.5212105761704643,0.8256515711545944
107,0.5519829399187537,0.9379513934254646
108,0.5211328735852028,0.7917609512805939
109,0.522138295739496,0.8061842545866966
110,0.5367915256546925,0.8229627460241318
111,0.5244420570249115,0.7968901693820953
112,0.517056235609185,0.8278643041849136
113,0.5055933899306335,0.7881325930356979
114,0.5306850077879252,0.7977336570620537
115,0.5103657973664772,0.7843501716852188
116,0.5189884150223182,0.7785432264208794
117,0.5012066128152631,0.8025222793221474
118,0.5056557068880202,0.8145443201065063
119,0.5256080025466663,0.8094873875379562
120,0.4922962357137767,0.8028970137238503
121,0.4974695252807741,0.7789497822523117
122,0.4966011137842687,0.7807742059230804
123,0.49416638494550574,0.8513168469071388
124,0.49004275475831804,0.8787525743246078
125,0.50351315785509,0.7763492539525032
126,0.4923862920081924,0.8662631660699844
127,0.48478287986329716,0.8960987105965614
128,0.48373429103464893,0.829388901591301
129,0.4804081963472548,0.7676373869180679
